year,d14c,sig_d14c
1714.5,18.4,1.4
1704.5,15.9,1.3
1694.5,16.1,1.1
1684.5,16.3,1.5
1674.5,13.2,1.3
1664.5,10.8,1.3
1654.5,6.3,1.3
1644.5,5.4,1.3
1634.5,-0.2,1.4
1624.5,-1.1,1.2
1614.5,-3.2,1.2
1604.5,-2.8,1.2
1644.5,4.0,1.5
1634.5,-1.5,1.6
1624.5,-6.8,1.7
1614.5,-6.0,1.6
1604.5,-6.5,1.5
1594.5,0.6,1.5
1584.5,-1.3,1.7
1574.5,4.2,1.4
1564.5,8.1,1.8
1554.5,5.8,1.4
1544.5,10.5,1.5
1534.5,15.8,1.9
1524.5,11.3,1.8
1514.5,11.9,1.6
1504.5,12.8,1.6
1494.5,13.5,1.3
1484.5,10.7,1.6
1474.5,10.5,1.5
1464.5,8.9,1.8
1454.5,11.0,1.4
1444.5,4.9,2.0
1434.5,0.9,1.6
1424.5,-0.0,1.9
1744.5,2.5,1.6
1734.5,4.7,1.3
1724.5,8.6,1.5
1714.5,16.2,1.4
1704.5,18.4,1.5
1694.5,14.7,1.5
1684.5,12.9,1.6
1674.5,14.6,1.5
1664.5,8.3,1.6
1654.5,5.5,1.4
1732,3.3,2.9
1747,1.4,3.9
1742,-0.1,4.7
1737,10.4,5.2
1727,2.8,2.9
1722,7.1,2.6
1717,10.4,3.8
1712,17.6,2.8
1707,11.3,3.8
1702,18.1,3.7
1697,16.5,3.4
1692,13.6,3.4
1687,13.5,3.4
1682,17.3,3.4
1677,16.7,3.4
1672,14.9,2.7
1667,9.9,3.3
1662,9.1,3.3
1657,6.5,3.6
1652,6.1,3.3
1647,8.2,3.8
1642,5.2,3.8
1637,2.9,3.1
1632,-6.2,3.1
1627,-7.7,3.7
1622,-2.0,3.1
1617,-4.2,3.1
1612,-6.4,3.1
1745,8.4,2.6
1740,3.6,3.0
1740,10.3,2.9
1735,7.1,2.8
1730,9.1,2.8
1725,12.5,2.8
1742,2.3,2.9
1737,2.0,2.9
1727,5.0,2.9
1722,12.5,2.9
1717,10.7,3.0
1717,12.6,2.9
1712,11.0,3.0
1707,14.6,2.9
1702,11.8,3.0
1697,14.7,2.9
1692,10.0,3.0
1687,12.3,3.0
1682,14.3,3.2
1677,7.4,3.0
1672,7.0,3.1
1667,5.1,3.0
1662,10.0,3.1
1657,5.8,3.0
1652,2.1,3.1
1647,4.3,3.0
1642,3.2,3.0
1637,4.8,3.3
1632,0.3,2.9
1632,-1.6,2.9
1627,-11.6,2.8
1622,5.5,3.3
1617,-10.0,3.0
1612,-6.4,3.0
-3003.5,57.3,2.2
-3013.5,51.0,2.0
-3013.5,58.3,3.0
-3023.5,53.9,2.5
-3023.5,57.1,3.0
-3033.5,52.8,2.2
-3043.5,52.4,2.2
-3053.5,54.3,2.9
-3063.5,59.6,2.5
-3073.5,60.1,3.0
-3083.5,55.2,2.1
-3093.5,62.6,2.2
-3103.5,53.4,2.1
-3113.5,52.5,2.4
-3123.5,53.6,2.1
-3133.5,58.0,2.5
-3143.5,58.6,2.1
-3153.5,61.9,2.4
-3153.5,62.1,2.9
-3163.5,60.8,2.2
-3173.5,66.0,2.1
-3173.5,63.9,3.2
-3183.5,63.5,2.5
-3193.5,62.9,2.0
-3203.5,62.2,2.1
-3203.5,65.4,2.9
-3213.5,63.5,2.5
-3223.5,67.0,2.1
-3233.5,72.6,2.1
-3243.5,73.2,2.3
-3253.5,73.1,2.4
-3253.5,79.2,3.0
-3263.5,79.7,2.6
-3273.5,80.4,2.2
-3273.5,82.0,2.8
-3283.5,80.3,2.3
-3293.5,81.6,2.0
-3303.5,82.8,2.3
-3313.5,84.8,3.2
-3323.5,82.3,2.2
-3333.5,81.2,2.4
-3343.5,79.3,2.4
-3353.5,77.8,2.0
-3363.5,75.7,2.3
-3373.5,68.2,3.2
-3383.5,64.9,2.1
-3393.5,67.1,2.4
-3403.5,66.8,2.5
-3413.5,64.9,2.0
-3423.5,65.2,2.1
-3433.5,68.5,3.1
-3443.5,71.0,4.0
-3453.5,74.3,2.1
-3463.5,80.8,2.4
-3463.5,80.4,2.8
-3473.5,80.1,3.1
-3483.5,81.4,2.0
-3493.5,77.8,2.4
-447,-3.0,3.4
-452,-11.4,3.4
-457,-6.9,3.3
-462,-10.5,3.2
-467,-11.8,3.3
-472,-4.8,3.3
-477,-15.1,3.4
-482,-9.5,3.5
-487,-6.4,3.3
-492,-11.1,3.3
-497,-13.4,6.9
-502,-10.1,5.9
-507,-4.4,3.7
-512,2.3,3.7
-517,-6.5,6.8
-522,-6.2,3.3
-527,-5.0,3.3
-532,2.5,3.4
-537,1.1,3.2
-542,-8.0,3.3
-547,-0.1,3.5
-552,-7.9,3.3
-557,-1.2,3.5
-562,-0.5,3.4
-567,-5.4,3.5
-572,-5.9,5.1
-577,-7.5,3.3
-582,-3.2,3.4
-587,-6.9,3.2
-592,-4.8,3.2
-597,-6.2,3.2
-602,-5.4,5.9
-607,-6.7,3.2
-612,1.1,3.2
-617,-0.8,3.2
-622,-0.5,3.2
-627,-4.3,3.1
-632,-4.7,3.2
-637,4.1,3.2
-642,-6.2,3.3
-647,2.8,3.2
-652,7.7,3.3
-657,9.3,3.4
-662,8.1,3.3
-667,6.4,3.3
-672,3.1,3.2
-677,-7.1,3.3
-682,12.1,3.4
-687,5.8,3.3
-692,1.7,3.2
-697,23.2,4.7
-702,21.5,4.8
-707,19.1,4.7
-712,14.0,4.7
-717,18.0,4.8
-722,15.0,5.1
-727,14.2,4.5
-732,23.8,5.0
-737,20.9,4.8
-742,18.7,4.6
-747,12.8,4.7
-752,17.7,4.8
-757,18.2,8.4
-762,17.8,8.0
-767,15.1,4.8
-772,11.3,4.8
-777,9.0,4.8
-782,13.3,4.8
-787,7.1,4.6
-792,12.0,4.7
-797,6.9,4.8
-802,3.1,4.7
-807,2.5,5.0
-812,1.7,4.6
-817,3.1,4.6
188,-21.8,2.9
183,-20.1,2.6
178,-23.7,2.9
173,-18.4,3.1
168,-24.5,3.0
163,-23.7,3.0
158,-20.2,2.9
153,-22.9,2.9
148,-25.7,3.0
143,-18.1,2.8
138,-20.4,2.7
133,-18.8,2.7
128,-12.3,2.5
123,-17.1,3.3
118,-18.6,3.2
113,-14.6,3.4
108,-18.0,3.2
103,-20.0,3.2
98,-21.8,3.7
93,-13.4,3.4
88,-3.7,3.2
83,-16.3,3.3
78,-18.1,3.3
73,-15.6,3.3
68,-14.0,3.7
63,-13.1,3.3
58,-17.7,3.3
53,-14.7,3.3
48,-12.5,3.7
43,-7.2,3.3
38,-22.3,3.3
33,-11.8,3.3
28,-13.5,3.3
23,-15.7,3.3
18,-15.1,3.2
13,-17.7,3.5
8,-21.8,3.7
3,-24.6,3.2
-3,-22.7,3.3
-8,-18.9,3.2
-13,-13.4,3.3
-18,-12.2,3.7
-23,-9.8,2.7
-28,-10.3,2.7
-33,-9.3,2.6
-38,-14.1,2.6
-43,-13.5,2.6
-48,-17.9,2.7
-53,-17.0,2.7
-58,-23.1,2.7
-63,-21.8,2.9
-68,-14.1,2.7
-73,-18.9,2.4
-78,-12.8,2.5
-83,-17.3,2.6
-88,-10.5,2.5
-93,-13.6,3.1
-98,-15.8,2.5
-103,-13.7,2.5
-108,-18.3,2.6
-113,-15.6,2.6
-118,-13.2,2.5
-123,-13.2,2.5
-128,-13.1,2.6
-133,-9.0,3.0
-138,-16.9,3.1
-143,-5.4,3.3
-148,-12.5,3.0
-153,-10.6,3.0
-158,-14.7,3.1
-163,-7.3,3.2
-168,-12.6,3.2
-173,-10.5,3.2
-178,-17.9,3.3
-183,-14.0,3.1
-188,-10.6,3.4
-193,-9.9,3.7
-198,-17.7,3.3
-203,-11.4,3.6
-208,-15.8,3.2
-213,-15.6,3.2
-218,-11.8,3.3
-223,-16.6,3.4
-228,-12.2,3.2
-233,-19.0,3.5
-238,-19.8,3.2
-243,-15.7,3.2
195.5,-26.4,4.8
185.5,-24.6,4.9
175.5,-18.0,4.9
165.5,-9.4,4.9
155.5,-17.4,4.9
145.5,-16.2,4.9
135.5,-16.9,4.9
125.5,-16.9,4.9
115.5,-24.9,4.9
105.5,-19.4,4.9
95.5,-18.2,4.9
85.5,-15.2,4.9
75.5,-9.1,4.9
65.5,-11.6,4.9
55.5,-17.8,4.9
45.5,-15.4,4.9
35.5,-18.5,4.9
25.5,-19.7,4.9
15.5,-14.8,4.9
5.5,-9.3,4.9
-4.5,-20.4,4.9
-14.5,-15.0,4.9
-24.5,-10.7,4.9
-34.5,-10.1,4.9
-44.5,-15.1,4.9
-54.5,-18.2,4.9
-64.5,-24.3,4.9
-74.5,-15.8,4.9
-84.5,-9.7,8.0
-94.5,-7.8,5.6
-94.5,-12.2,5.5
-104.5,-15.3,5.5
-104.5,-10.3,5.5
-114.5,-3.6,5.6
-124.5,-8.6,5.6
-134.5,-15.4,8.0
-144.5,-5.5,5.0
-144.5,-11.7,8.0
-154.5,-10.5,5.5
-164.5,-15.5,5.5
-164.5,-4.4,5.6
-174.5,-10.6,9.2
-184.5,-10.6,5.5
-194.5,-5.1,5.6
-204.5,-17.4,4.9
-214.5,-16.9,4.9
-224.5,-17.5,4.9
-234.5,-12.6,4.9
542,-34.2,2.4
537,-23.6,2.8
532,-26.3,2.4
527,-20.4,2.7
522,-23.8,2.4
517,-27.9,2.4
512,-17.2,2.8
507,-22.0,2.7
502,-20.6,2.4
497,-16.3,2.7
492,-15.7,2.6
487,-18.4,2.6
482,-19.3,2.6
477,-12.0,2.7
472,-37.6,2.8
467,-35.4,3.0
462,-15.6,2.6
457,-15.6,2.7
452,-14.1,2.6
447,-13.0,2.8
442,-15.1,2.6
437,-14.7,2.5
432,-16.3,2.4
427,-18.1,2.4
422,-18.9,2.4
417,-19.6,2.4
412,-30.6,2.7
407,-21.7,2.3
402,-28.1,2.4
397,-20.4,3.0
392,-20.5,3.0
387,-20.0,3.0
382,-19.9,3.2
377,-23.9,3.0
372,-22.0,3.2
367,-18.3,3.2
362,-17.8,3.5
357,-21.2,3.2
352,-23.3,3.2
347,-16.5,3.7
342,-20.6,3.2
337,-19.2,3.5
332,-27.1,3.0
327,-26.8,3.2
322,-23.0,3.2
317,-21.4,3.2
312,-23.7,3.0
307,-19.8,3.2
302,-24.5,3.2
297,-23.0,2.4
292,-21.2,2.7
287,-15.3,2.7
282,-14.4,2.5
277,-16.5,2.4
272,-8.2,2.5
267,-5.7,2.6
262,-10.4,2.5
257,-14.9,2.5
252,-13.1,2.5
247,-22.1,2.4
242,-18.9,2.4
237,-20.1,2.4
232,-20.5,2.4
227,-23.0,2.3
222,-22.1,2.4
217,-19.5,2.4
212,-17.5,2.4
207,-28.1,2.3
202,-24.9,2.3
197,-24.2,2.8
192,-27.2,2.7
187,-21.2,2.4
182,-24.5,2.9
177,-19.6,2.3
172,-21.6,2.9
167,-16.5,2.9
162,-21.2,3.3
157,-15.8,2.8
152,-18.7,2.8
147,-15.7,2.8
142,-17.9,2.8
137,-15.3,2.8
132,-15.9,2.8
127,-17.3,2.8
122,-20.4,2.9
117,-24.1,3.0
112,-20.2,2.9
107,-22.9,3.0
102,-26.2,2.9
97,-23.3,2.9
92,-22.7,2.9
87,-21.3,2.9
82,-20.2,2.9
77,-23.4,2.9
72,-17.8,2.8
67,-21.6,2.9
62,-20.0,2.9
57,-20.9,2.9
52,-26.4,2.9
638,-21.9,2.3
633,-25.6,2.3
628,-20.9,2.3
623,-20.3,2.3
618,-20.4,2.3
613,-11.9,2.3
608,-15.9,2.3
603,-19.7,2.6
598,-19.5,2.3
593,-20.5,2.3
588,-22.1,2.3
583,-23.1,2.3
578,-20.7,2.3
573,-23.5,2.6
568,-24.2,2.3
563,-21.5,2.3
558,-27.3,2.3
553,-23.4,2.3
548,-23.9,2.3
543,-21.8,2.3
538,-22.9,2.4
533,-30.4,2.3
528,-30.2,2.3
523,-32.4,2.3
518,-27.6,2.2
513,-29.5,2.3
508,-24.3,2.2
503,-32.0,2.2
498,-21.1,2.2
493,-20.1,2.2
488,-20.9,2.7
483,-20.9,2.6
478,-18.3,2.7
473,-20.9,2.7
468,-23.8,2.7
463,-21.2,2.7
458,-16.8,2.4
453,-20.9,2.8
448,-17.9,2.6
443,-17.2,2.6
438,-14.8,2.6
433,-18.1,2.6
428,-17.3,2.6
423,-17.4,2.9
418,-22.2,2.6
413,-24.4,2.7
408,-21.0,2.7
403,-22.6,2.7
398,-24.3,2.3
393,-19.6,2.3
388,-20.0,3.2
383,-24.7,2.3
378,-24.2,2.3
373,-22.1,2.3
368,-23.9,2.2
363,-24.7,2.2
358,-21.1,2.3
353,-17.8,2.2
348,-19.4,2.3
343,-16.3,2.3
338,-20.4,2.2
1037,-9.6,2.1
1032,-12.7,2.2
1017,-20.5,2.6
992,-15.8,2.1
977,-19.5,2.2
952,-20.5,2.2
1037,-7.0,2.6
1037,-19.6,2.8
1032,-11.7,2.6
1032,-20.7,2.7
1027,-14.2,2.8
1027,-21.0,2.8
1022,-17.2,2.6
1017,-19.9,2.7
1012,-15.6,2.5
1007,-18.0,2.4
1002,-17.5,2.8
997,-14.8,2.6
997,-22.1,2.8
992,-19.5,2.8
992,-20.1,2.8
987,-21.7,2.6
987,-22.4,2.6
982,-18.3,2.7
977,-20.5,2.7
977,-23.9,2.7
972,-18.1,2.4
967,-17.7,2.6
962,-20.1,2.6
957,-19.7,2.7
952,-20.6,2.6
1162,-17.3,2.2
1072,-9.6,2.2
1177,-13.9,2.7
1172,-15.6,2.8
1167,-14.7,2.8
1162,-12.8,2.7
1157,-18.5,2.8
1152,-16.4,2.8
1147,-19.8,2.7
1142,-19.3,2.7
1137,-18.6,2.7
1132,-20.3,2.7
1127,-15.1,2.8
1122,-17.7,2.6
1117,-15.3,2.7
1112,-16.3,2.7
1107,-18.5,2.7
1102,-13.5,2.8
1097,-15.6,2.8
1092,-14.0,2.6
1087,-13.4,2.8
1082,-12.2,2.7
1077,-7.3,2.7
1077,1.3,2.9
1072,-7.4,2.8
1067,-6.6,2.7
1062,-6.6,2.8
1057,-3.1,2.7
1052,-8.6,3.0
1047,-7.8,2.7
1042,-9.4,2.7
1037,-8.4,2.6
1032,-9.2,2.8
1027,-9.9,2.7
1022,-14.2,2.8
1017,-13.5,2.7
1520,4.8,2.8
1515,6.6,2.8
1510,7.4,2.8
1505,5.3,2.8
1500,8.3,2.8
1495,7.1,2.8
1490,9.4,2.8
1485,8.4,2.8
1480,8.3,3.8
1475,10.6,2.6
1470,9.9,2.6
1465,9.4,2.8
1460,15.6,2.8
1455,10.3,2.8
1450,2.2,2.7
1445,9.5,2.6
1440,10.3,2.9
1435,3.5,2.9
1430,3.2,2.6
1425,-0.5,2.7
1420,-3.4,2.7
1415,-5.0,2.7
1410,2.3,2.7
1630,-3.5,2.7
1625,-3.4,2.9
1620,-7.0,2.7
1615,-2.5,2.7
1610,-0.7,2.7
1605,-5.1,2.7
1600,-4.2,2.7
1595,-3.4,2.7
1590,2.0,2.7
1585,0.6,2.9
1580,5.3,2.6
1575,2.7,2.9
1570,7.5,2.5
1565,6.5,2.8
1560,8.7,2.8
1555,12.4,2.8
1550,9.8,2.8
1545,9.2,2.6
1540,11.9,2.8
1535,11.6,2.8
1530,8.4,2.9
1525,10.5,2.9
1520,7.6,2.9
1515,8.8,2.9
1510,4.7,2.8
1505,6.4,2.8
1500,5.4,2.9
1495,9.0,2.9
1737,5.9,2.6
1734,11.3,2.9
1731,14.1,2.8
1728,13.0,2.8
1725,10.6,2.9
1722,9.2,2.8
1719,15.5,2.8
1716,16.6,2.8
1713,17.1,2.8
1710,16.7,2.7
1707,17.5,2.5
1704,18.3,2.9
1701,16.2,2.8
1698,11.4,2.9
1695,11.9,2.8
1692,9.5,2.9
1689,6.1,2.6
1686,6.2,2.8
1683,3.7,2.9
1680,2.0,2.9
1677,8.7,2.9
1674,10.0,2.8
1671,9.5,2.6
1668,7.9,2.6
1665,7.2,2.8
1662,6.9,2.8
1659,5.5,2.8
1656,2.3,2.6
1653,2.8,2.7
1650,6.2,2.9
1647,2.5,2.7
-777,10.6,2.1
-778,10.0,2.6
-779,3.7,2.0
-780,9.5,2.6
-781,8.2,2.6
-782,9.6,2.5
-783,7.8,2.5
-784,4.8,2.6
-785,9.2,2.5
-786,4.8,2.4
-787,6.5,2.4
-788,7.6,2.4
-789,5.9,2.4
-790,9.8,2.4
-791,6.1,2.4
-792,7.3,2.4
-793,5.8,2.4
-794,4.2,2.4
-795,7.8,2.4
-796,6.2,2.4
-797,7.4,1.9
-798,7.2,4.4
-799,6.8,3.8
-800,4.4,4.4
-801,8.0,2.4
-802,6.4,2.3
-803,8.7,2.3
-804,3.1,2.4
-805,4.9,2.3
-806,2.1,2.2
-807,0.5,2.2
-808,-0.6,2.5
-809,-1.4,2.5
-810,1.1,2.4
-811,-0.9,2.5
-812,-0.6,3.5
-813,-6.5,2.5
-814,3.0,2.5
-815,-0.6,2.5
-816,0.5,2.5
-817,4.6,2.5
-818,-0.0,2.5
-819,-1.4,2.5
-820,-5.0,2.5
-821,-0.5,2.5
-822,-2.9,2.5
-823,-1.9,2.1
-824,-4.0,2.1
-825,-0.1,2.1
-826,2.3,2.1
-827,2.4,2.1
-828,5.8,2.1
-829,-0.7,2.1
-830,-0.6,2.0
-831,-5.4,2.1
-832,-1.9,2.1
-833,-1.4,2.1
-834,-1.9,2.1
-5475,91.6,3.4
-5476,92.0,3.4
-5477,87.0,3.4
-5478,85.8,3.5
-5479,89.6,3.4
-5480,88.2,3.5
-5481,87.4,3.7
-5482,84.5,3.4
-5483,82.1,3.5
-5484,80.9,3.5
-1617,15.3,2.8
-1618,13.3,2.8
-1619,16.8,2.8
-1620,11.0,2.8
-1621,10.1,3.0
-1622,13.4,3.3
-1623,9.8,3.4
-1624,9.9,3.0
-1625,10.0,2.9
-1626,10.5,3.0
-1627,12.1,3.0
-1628,9.6,2.9
-1629,12.3,2.9
-1630,14.7,3.2
-1631,11.9,3.0
-1632,14.0,3.2
-1633,13.5,2.9
-1634,11.7,2.9
-1635,10.5,3.4
-1636,11.9,3.0
-1637,14.1,3.2
-1638,10.5,3.0
-1639,8.7,3.1
-1640,15.5,2.9
-1641,15.4,2.9
-1642,13.0,3.3
-1643,14.0,3.8
-1644,14.9,2.9
-1645,8.9,3.0
-1646,8.7,3.3
-1647,8.0,2.8
-1648,10.6,2.8
-1649,10.7,2.8
-1650,11.7,2.8
-1651,11.5,2.8
-1652,13.4,2.8
-1653,15.8,2.8
-1654,16.0,2.8
-1655,14.7,2.8
-1656,11.3,2.8
-1657,14.0,2.8
-1658,17.3,2.8
-1659,15.8,2.8
-1660,13.5,2.6
-1661,21.5,2.8
-1662,16.1,2.0
-1663,20.2,1.8
-1664,15.8,2.0
-1665,15.3,1.8
-1666,16.5,1.9
-1667,18.1,2.0
-1668,15.9,1.8
-1669,18.8,1.9
-1500,13.1,2.8
-1501,15.4,3.2
-1502,13.0,2.8
-1503,14.9,2.9
-1505,15.2,4.7
-1507,11.7,2.8
-1508,8.4,2.8
-1509,11.6,2.8
-1510,8.0,2.5
-1511,10.8,3.0
-1512,14.2,2.7
-1513,13.2,2.5
-1514,14.3,2.9
-1515,12.3,2.8
-1516,13.2,3.2
-1517,11.4,2.6
-1518,12.4,2.9
-1519,11.1,3.1
-1520,11.1,2.6
-1521,7.1,2.6
-1522,4.1,2.6
-1523,8.2,2.6
-1524,6.3,2.9
-1525,12.8,2.8
-1526,14.3,3.5
-1527,16.5,2.9
-1528,13.5,2.8
-1529,14.5,2.9
-1530,13.7,2.8
-1531,11.2,2.5
-1532,7.9,2.5
-1533,8.2,2.5
-1534,12.2,2.5
-1535,11.0,2.5
-1536,14.4,2.5
-1537,11.5,2.8
-1538,12.3,2.6
-1539,9.6,2.6
-1540,10.1,2.6
-1541,9.4,2.8
-1542,9.3,3.3
-1543,3.8,2.6
-1544,6.8,3.4
-1545,5.5,2.6
-1546,7.6,2.6
-1547,8.9,2.9
-1548,8.8,3.1
-1549,4.0,2.6
-1550,8.8,2.8
-1551,11.4,2.5
-1552,10.1,2.5
-1553,5.6,3.0
-1554,11.5,2.8
-1555,10.3,2.9
-1556,19.5,3.0
-1557,13.0,2.9
-1558,12.0,3.5
-1559,14.3,3.0
-1560,10.7,2.6
-1561,8.6,3.0
-1562,9.1,3.0
-1563,11.5,3.1
-1564,8.8,3.6
-1565,12.9,2.8
-1566,13.4,2.8
-1567,10.8,2.8
-1568,16.0,3.5
-1569,12.5,3.2
-1570,8.1,3.4
-1571,11.3,3.1
-1572,8.8,3.1
-1573,10.6,3.1
-1574,12.7,3.3
-1575,13.1,3.2
-1576,12.3,5.5
-1577,17.0,3.5
-1578,11.7,2.9
-1579,12.6,2.9
-1580,12.6,1.6
-1581,12.7,1.6
-1582,13.3,1.6
-1583,11.5,1.8
-1584,12.7,1.6
-1585,16.6,1.8
-1586,15.1,1.6
-1587,16.8,1.6
-1588,16.3,2.3
-1589,16.3,1.6
-1590,13.5,1.6
-1591,14.4,1.6
-1592,14.9,1.6
-1593,17.1,1.8
-1594,20.0,3.2
-1595,16.8,1.6
-1596,17.8,1.6
-1597,16.4,2.3
-1598,21.6,3.7
-1599,18.2,1.8
-1600,16.3,1.5
-1601,15.5,1.6
-1602,18.7,2.0
-1603,16.4,1.6
-1604,12.7,1.5
-1605,18.7,1.6
-1606,15.9,1.6
-1607,16.4,1.8
-1608,15.4,1.8
-1609,14.5,1.6
-1610,14.3,1.6
-1611,17.2,2.4
-1612,14.8,1.6
-1613,14.8,1.9
-1614,16.4,1.9
-1615,9.7,2.6
-1616,13.2,2.9
-1670,13.9,3.4
-1671,14.5,2.8
-1672,15.1,3.3
-1673,17.0,2.8
-1674,17.1,2.8
-1675,15.0,2.8
-1676,15.8,2.8
-1677,21.8,2.8
-1678,17.0,2.8
-1679,19.9,3.2
-1680,18.8,2.8
-1681,16.2,1.9
-1682,18.5,2.3
-1683,16.2,1.8
-1684,18.5,2.0
-1685,19.9,5.0
-1686,22.3,3.7
-1687,17.7,3.0
-1688,21.0,3.1
-1689,13.3,3.0
-1690,18.4,3.2
-1691,12.0,2.8
-1692,13.8,2.9
-1693,13.5,2.8
-1694,16.8,3.9
-1695,18.0,3.0
-1696,13.9,2.8
-1697,16.4,3.0
-1698,15.7,2.8
-1699,15.0,3.0
-1512,13.8,2.8
-1514,13.0,2.9
-1516,18.2,2.9
-1517,16.2,2.9
-1518,7.9,3.0
-1519,12.4,2.9
-1520,15.9,2.8
-1522,14.3,2.9
-1523,12.5,2.9
-1524,13.8,2.8
-1525,15.4,3.0
-1526,14.4,2.8
-1528,18.7,3.0
-1530,15.8,3.2
-1532,13.5,2.9
-1533,10.2,2.8
-1535,18.7,2.8
-1537,10.7,2.8
-1539,9.9,2.8
-1541,8.7,2.8
-1543,9.0,2.8
-1545,7.8,3.0
-1630,7.7,2.4
-1631,10.4,2.4
-1632,16.5,2.4
-1633,11.0,2.4
-1634,10.7,2.4
-1635,14.6,2.4
-1636,13.2,2.5
-1637,12.7,2.4
-1638,12.1,2.5
-1639,9.6,2.4
-1640,13.0,2.6
-1641,11.1,2.4
-1642,11.2,2.9
-1643,13.8,2.5
-1644,10.2,2.6
-1645,12.1,2.4
-1646,6.2,2.4
-1647,13.8,2.9
-1648,10.6,2.9
-1649,11.9,2.8
-1650,13.4,2.9
-1651,16.6,2.9
-1652,15.1,2.5
-1653,17.9,3.0
-1654,12.4,2.6
-1655,12.5,2.6
-1656,13.7,2.6
-1657,14.3,2.7
-1658,15.7,2.7
-1659,16.3,3.3
-1660,17.3,2.7
-1661,18.0,2.7
-1662,22.3,2.8
-1663,20.4,2.7
-1664,19.2,2.7
-1665,22.6,2.7
-1668,17.0,2.8
-1669,17.9,3.5
-1670,14.3,3.4
-1671,18.2,3.2
-1672,17.8,3.7
-1673,19.1,2.8
-1674,18.3,2.8
-1675,16.4,2.8
-1676,17.6,2.7
-1677,20.1,2.7
-1678,18.4,2.7
-1554,13.9,2.8
-1555,12.9,2.8
-1556,16.3,2.9
-1557,14.9,2.8
-1576,17.0,3.2
-1577,11.3,2.6
-1578,11.9,3.3
-1579,11.9,2.6
-1580,16.2,5.9
-1581,12.6,3.2
-1582,16.1,4.0
-1583,13.4,3.0
-1584,14.3,2.9
-1585,14.4,3.2
-1586,13.0,3.0
-1587,11.4,2.9
-1588,16.1,2.7
-1589,13.0,3.2
-1590,14.4,3.2
-1591,17.3,3.5
-1592,15.0,2.7
-1593,17.7,3.2
-1594,18.3,3.2
-1595,17.7,3.2
-1596,17.6,3.3
-1597,17.9,4.9
-1598,14.5,4.3
-1599,14.8,4.4
-1600,15.3,4.0
-1601,16.5,6.1
-1602,18.3,4.1
-1603,18.5,4.2
-1604,14.5,2.7
-1605,19.3,2.7
-1606,18.8,2.9
-1607,18.3,2.7
-1608,18.7,2.7
-1609,16.7,3.4
-1610,18.1,2.7
-1611,17.9,2.7
-1612,17.8,3.2
-1613,16.2,2.7
-1614,13.2,2.5
-1615,17.5,3.3
-1616,16.3,2.9
-1617,16.8,4.7
-1618,17.1,3.0
-1619,12.2,3.0
-1620,13.4,2.8
-1621,13.9,2.9
-1622,18.0,3.0
-1623,17.6,2.5
-1624,12.8,2.4
-1625,12.1,2.5
-1626,6.1,3.0
-1627,12.3,2.8
-1628,10.6,2.8
-1629,13.3,2.9
800,-8.6,2.7
799,-11.7,2.7
798,-8.1,3.0
797,-13.1,2.7
796,-9.2,2.7
795,-13.8,3.8
794,-12.5,3.1
793,-17.1,2.9
792,-19.0,4.2
791,-13.3,3.2
790,-14.2,3.1
789,-13.5,3.3
788,-9.4,3.5
787,-9.2,3.6
786,-11.0,4.4
785,-11.1,3.8
784,-11.0,2.7
783,-8.9,2.6
782,-8.1,6.1
781,-8.2,3.1
780,-7.4,2.8
779,-8.9,2.7
778,-7.8,2.8
777,-3.2,3.5
776,-3.6,3.6
775,-3.3,3.5
774,-17.1,3.4
773,-17.4,3.4
772,-15.2,3.6
771,-16.6,3.4
770,-19.9,3.4
769,-12.2,3.6
768,-21.4,3.4
767,-18.1,4.5
766,-16.1,3.4
765,-17.0,3.4
764,-18.4,3.8
763,-18.3,3.4
762,-16.5,4.5
761,-19.7,3.4
760,-14.7,3.8
800,-11.2,2.7
799,-11.0,3.1
798,-13.7,2.7
797,-11.6,2.7
796,-13.2,2.8
795,-11.1,3.6
794,-6.9,3.1
793,-8.8,3.9
792,-16.5,2.8
791,-13.0,2.7
790,-10.5,2.7
789,-14.1,3.8
788,-12.2,3.6
787,-10.4,2.7
786,-5.8,2.7
785,-6.4,4.3
784,-3.2,2.9
783,-8.8,3.5
782,-3.5,3.1
781,-7.0,2.6
780,-6.1,3.0
779,-0.0,3.6
778,0.5,3.9
777,1.6,3.5
776,2.2,3.6
775,-2.4,4.8
774,-11.7,3.4
773,-18.3,3.4
772,-17.2,3.4
771,-15.2,3.9
770,-18.1,3.4
769,-16.2,4.8
768,-15.1,4.5
767,-17.6,3.4
766,-16.7,3.4
765,-16.5,3.4
764,-16.0,3.4
763,-14.2,3.4
762,-21.4,3.4
761,-13.6,3.7
760,-16.4,3.8
-5460,100.0,2.7
-5462,102.2,2.6
-5464,101.6,2.6
-5466,100.1,2.7
-5468,97.9,3.0
-5470,104.3,2.5
-5472,100.8,2.5
-5474,96.8,2.5
-5476,93.7,2.6
-5478,90.9,2.6
-5480,82.1,2.4
-5482,80.8,2.8
-5484,77.1,2.5
-5486,81.3,3.8
-5488,80.2,2.4
-1584,15.4,2.9
-1588,21.6,3.4
-1592,21.9,3.3
-1596,16.0,3.4
-1600,17.8,4.4
-1605,20.1,2.7
-1608,14.1,3.7
-1612,17.0,3.3
-1616,15.6,3.7
-1620,15.6,3.2
-1624,6.2,2.8
-4441,78.1,4.7
